Daily,Weekly,Monthly,Annual
0.00069294,0.006050379,0.01998943,-0.097764463
-0.00120276,0.015445467,0.027885984,-0.076019685
0.00921809,0.015865533,0.02817031,-0.074194275
-0.002306697,0.006526974,0.025540945,-0.065435837
-0.000351192,0.00097189,0.029389713,-0.064683936
0.010088027,0.003970734,0.029098118,-0.073181943
-0.000782695,0.000334298,0.017802107,-0.080374331
-0.000120469,0.005432765,0.008834874,-0.073169943
-0.007861781,0.007700834,0.014393231,-0.066575752
0.002647652,0.018123062,0.023823982,-0.059766146
0.006451592,0.014308766,0.029128241,-0.066310033
0.004315771,0.0110754,0.02293148,-0.07661536
0.0021476,-0.007294963,0.022345791,-0.063935664
0.002560447,0.000152749,0.022045034,-0.06285293
-0.001166645,-0.004202314,0.014123237,-0.069957244
0.003218226,-0.004340449,0.006386587,-0.061167808
-0.014054591,0.001030819,-0.014557577,-0.082665841
0.009595312,0.014166976,0.010803202,-0.064948492
-0.001794617,0.011160388,0.002169177,-0.081291952
-0.001304779,0.014497075,-0.006775388,-0.068536791
0.008589494,0.015159067,0.009599459,-0.067616816
-0.000918434,0.00536159,0.005814755,-0.072208723
0.006588724,-0.003469903,0.013238703,-0.060761385
0.001542071,-0.00462074,0.005435864,-0.066100513
-0.000642787,-0.004593842,0.005623135,-0.066744962
-0.001207983,0.004000857,-0.007428515,-0.075419045
-0.009749928,0.005463671,-5.91236E-05,-0.090394803
0.005437888,0.018943681,-0.003288963,-0.078030926
0.001568969,0.015352636,-0.011939866,-0.096767305
0.007951911,0.008422318,-0.016752301,-0.091513325
0.000254831,-0.008432888,-0.015735183,-0.09551017
0.003730082,-0.026413657,-0.016408334,-0.090444276
0.001846843,-0.018837552,-0.021707013,-0.092659336
-0.005361349,-0.019723108,-0.012914543,-0.10506603
-0.008903294,-0.025100939,-0.003979297,-0.105509309
-0.017725939,-0.001127578,0.005271507,-0.096932711
0.011306188,0.021403151,0.026296051,-0.059898307
0.000961287,0.016602477,0.015910743,-0.102580838
-0.010739181,0.014427075,0.000662418,-0.102748719
0.015070067,0.026895598,0.017106694,-0.094450536
0.00480479,-0.001868906,0.020912373,-0.12655932
0.006505514,-0.000512288,0.019204159,-0.128089781
-0.001214115,-0.01999757,0.010777316,-0.119661131
0.001729342,-0.021996469,0.011894622,-0.118366139
-0.013694438,-0.026969278,0.008097789,-0.126889873
0.006161408,-0.004305812,0.026251377,-0.12295473
-0.012979767,-0.01088554,0.007793802,-0.12537076
-0.003213015,0.000525631,0.025631058,-0.131107996
-0.003243467,0.014377959,0.00884085,-0.127841869
0.008969029,0.021195322,0.016739127,-0.127417243
-0.00041832,0.012573803,-0.015845096,-0.130559819
-0.001568596,0.016290728,-0.031547549,-0.159946555
0.010639313,0.018780204,-0.019777218,-0.1621023
0.003573896,-0.006146147,-0.043143814,-0.171475187
0.00034751,-0.004014948,-0.03950117,-0.171220484
0.003298605,0.014513287,-0.03549879,-0.189939328
0.00092088,0.014311259,-0.065743258,-0.192144612
-0.014287037,0.01146905,-0.042800046,-0.201486309
0.005705095,0.025659279,-0.022372478,-0.170263067
0.018875745,0.017886693,-0.014103839,-0.19900771
0.003096577,0.003470098,-0.063077634,-0.210918077
-0.001921329,-0.011922645,-0.065795779,-0.22516653
-9.68089E-05,-0.005143828,-0.064369881,-0.232314106
-0.002067491,-0.025050241,-0.082596465,-0.243178397
0.004459151,-0.01832794,-0.09453437,-0.216356261
-0.012296166,-0.046402284,-0.095750048,-0.208874399
0.004857488,-0.050226891,-0.059184261,-0.196292632
-0.020003222,-0.044882644,-0.064311506,-0.201689657
0.00465481,-0.037606705,-0.043222781,-0.168284578
-0.023615194,-0.035044975,-0.036232737,-0.168883412
-0.016120773,-0.007079891,-0.013690472,-0.168664282
0.010201735,-0.017904981,0.013899323,-0.148384638
-0.012727283,-0.004242624,-0.004842394,-0.177358015
0.00721654,0.01462519,-0.015868017,-0.141543266
0.00434989,0.021382382,-0.001399523,-0.132225314
-0.026945862,-0.013065557,-0.009939191,-0.149806103
0.023864091,0.014258737,0.028160991,-0.128454296
0.006140531,-0.010100785,0.014710673,-0.161324872
0.013973733,-0.034564708,-0.002997629,-0.139151312
-0.03009805,-0.062543837,-0.012728495,-0.149776259
0.000378432,-0.029202315,0.000316517,-0.137774709
-0.000495431,-0.005311127,-0.001335472,-0.114541275
-0.018323393,-0.005085453,0.012700168,-0.107127103
-0.014005396,0.014323442,0.031071131,-0.100927594
0.003243472,0.039973693,0.053460916,-0.089842112
0.024269621,0.035657292,0.050419586,-0.087579048
-0.000269757,0.022856692,0.02101638,-0.107780939
0.001085502,0.014586468,0.050075716,-0.122724143
0.011644854,-0.010251941,0.055058173,-0.133168175
-0.001072928,-0.000211761,0.0366674,-0.138634899
0.011469021,-0.003328611,0.042338792,-0.135070061
-0.008539982,-0.003643312,0.025599476,-0.135270129
-0.023752906,0.015310443,0.033796782,-0.146550729
0.021685034,0.027495578,0.062946348,-0.119118263
-0.004189778,0.01005341,0.045160822,-0.132852355
0.01115432,-0.002809849,0.046322604,-0.113931485
0.010413773,-0.015237726,0.048370418,-0.138904435
-0.011567771,-0.01211129,0.037691588,-0.153419119
0.004242866,-0.000495949,0.044697135,-0.14388852
-0.017053038,0.003645574,0.042562996,-0.178510223
-0.001273557,0.020900754,0.069130915,-0.15703629
0.013540209,0.017040725,0.06718278,-0.135460056
4.75697E-05,0.032290095,0.061706173,-0.183734729
0.008384389,0.038310485,0.05994484,-0.17765173
0.000202143,0.023180177,0.046388601,-0.172324189
-0.005133586,0.027576498,0.050929408,-0.170406967
0.028789579,0.027439789,0.047646318,-0.213556364
0.00606796,-0.001692466,0.012261828,-0.224982678
-0.006745919,-0.002363765,0.00795374,-0.279330464
0.004598464,0.008281662,0.013946735,-0.230155734
-0.005270295,0.000655201,-0.016601073,-0.195286777
-0.000342676,0.01912763,-0.007539569,-0.229003293
0.00539666,0.019205248,0.00156744,-0.244416733
0.003899508,0.009246365,-0.006273654,-0.2517931
-0.003027997,0.007455584,-0.011149969,-0.236226846
0.013202135,0.019998462,0.005571482,-0.230036419
-0.000265057,0.003574636,-0.00392485,-0.335240965
-0.004562223,0.011903296,-0.01014419,-0.282190582
0.002108727,0.014751755,0.006338704,-0.282182766
0.009514881,0.007471179,-0.02254887,-0.325416417
-0.003221692,0.002699247,-0.031261919,-0.34852982
0.008063603,-0.002495737,-0.033007334,-0.38458743
-0.001713764,-0.017154251,-0.029093715,-0.45175879
-0.00517185,-0.013680615,-0.057189662,-0.461442456
0.00474295,-0.009261689,-0.052594007,-0.535494648
-0.008416676,-0.039953982,-0.071726972,-0.55206656
-0.006594911,-0.027746097,-0.073348819,-0.434077925
0.001759872,-0.012386853,-0.038076119,-0.432819398
-0.000752924,-0.016591159,-0.046930406,-0.529274415
-0.025949343,-0.016815042,-0.059478018,-0.486892631
0.003791209,0.022827755,-0.028311971,-0.467175488
0.008764333,0.022742349,-0.049717682,-0.424383858
-0.002444433,0.007493618,-0.054005803,-0.464432145
-0.000976808,0.021858722,-0.067616496,-0.524940837
0.013693454,-0.003943317,-0.049890214,-0.511409083
0.003705803,-0.016834939,-0.087096648,-0.560223354
-0.006484398,-0.025507848,-0.075982662,-0.596208903
0.011920671,-0.007046229,-0.041338668,-0.487267178
-0.026778847,-0.04877661,-0.052782944,-0.510328774
0.000801832,-0.022573959,-0.018263943,-0.458073277
-0.004967107,-0.037765805,-0.02497053,-0.443626534
0.011977221,-0.042837222,-0.026565158,-0.441191663
-0.02980971,-0.026136655,-0.023466444,-0.413154419
-0.000576195,-0.00342136,0.021268268,-0.437459988
-0.014390015,-0.0161457,0.020064914,-0.488454986
-0.010038524,0.003461019,0.041936871,-0.445618773
0.028677789,-0.00411496,0.026379481,-0.44831418
-0.007094415,-0.028316537,0.003733611,-0.499279159
-0.013300535,-0.037277248,0.012051555,-0.545473582
0.005216704,-0.007227239,0.011510524,-0.465250446
-0.017614502,-0.035956922,-0.008841084,-0.51306064
0.004476212,-0.003522632,0.015033608,-0.521595513
-0.016055126,0.020160753,0.009195626,-0.516281428
0.016749474,0.036692274,0.030138991,-0.563331825
-0.02351298,0.027682955,0.029921963,-0.649563126
0.014819788,0.045291179,0.061479509,-0.564722179
0.028159596,0.023909656,0.047467975,-0.516827697
0.000476395,0.010825994,0.00499086,-0.5384579
0.007740155,0.025274602,0.00594939,-0.504215868
-0.005904756,0.015754898,-0.00866593,-0.502359106
-0.006561735,0.029141596,-0.017304291,-0.58999091
0.015075935,0.010107417,-0.010742556,-0.544265481
0.014925002,0.0010634,-0.050676441,-0.53383336
-0.001779549,-0.012638072,-0.062383402,-0.578504838
0.007481943,-0.024700089,-0.079126531,-0.540876242
-0.025595914,-0.047316937,-0.073076409,-0.510689306
0.006031919,-0.015460833,-0.039563749,-0.508482304
0.00122353,-0.022854522,-0.059284364,-0.502690223
-0.013841566,-0.019189812,-0.049695903,-0.532852557
-0.015134905,0.0111842,-0.061095202,-0.512007106
0.00626019,0.034363671,-0.051588182,-0.509639063
-0.00136177,0.028911735,-0.087372584,-0.46581442
0.00488824,0.015955988,-0.092074539,-0.474091809
0.016532446,0.012502673,-0.10810988,-0.500369924
0.008044567,-0.010904938,-0.103426778,-0.51396975
0.000808254,-0.033492621,-0.101458885,-0.540485894
-0.014317518,-0.034300875,-0.118266406,-0.551059095
0.001434924,-0.044841307,-0.086545355,-0.53097714
-0.006875165,-0.043058191,-0.081846849,-0.527070141
-0.014543117,-0.054705703,-0.07974707,-0.524075088
0,-0.026630522,-0.048570793,-0.485417989
-0.02485795,-0.018713776,-0.03640757,-0.471358924
0.003218041,-0.007544522,-0.022067539,-0.415382145
-0.018522677,4.94275E-05,-0.057804104,-0.4232795
0.013532064,-0.00666876,-0.046934228,-0.396970085
0.007916746,-0.02582871,-0.052611512,-0.440971284
-0.013688696,-0.063269668,-0.064740842,-0.445496666
0.010811991,-0.055644697,-0.045180393,-0.453341178
-0.025240865,-0.07760379,-0.048752742,-0.486975795
-0.005627886,-0.031147376,-0.009999501,-0.459978378
-0.029524212,-0.015507031,-0.017883991,-0.488382976
-0.006063725,-0.001982087,0.012477615,-0.457530459
-0.011147102,0.021485172,0.017644635,-0.443933608
0.021215548,0.038765704,0.037098015,-0.487048491
0.01001246,0.01277477,0.002931602,-0.465692005
-0.015999268,0.019395471,0.000768895,-0.490982923
0.017403534,0.047557962,0.030486262,-0.46962042
0.00613343,0.019636508,0.019976827,-0.481486098
-0.004775386,-0.019015445,0.012923544,-0.476753216
0.01663316,-0.021892861,0.008716812,-0.438970996
0.012163223,-0.030671241,-0.035379708,-0.489285207
-0.01051792,-0.047047048,-0.047009491,-0.52450124
-0.032518523,-0.030657376,-0.039945183,-0.514516227
-0.007652802,0.009100789,-0.002201968,-0.466287774
0.00785478,0.030265966,-0.016809035,-0.466152635
-0.004212584,0.00889881,-0.033109766,-0.457774221
0.005871752,0.013948788,-0.044481468,-0.427020956
0.007239642,0.007180331,-0.01389611,-0.431408661
0.013512376,0.008246967,-0.030172026,-0.489016924
-0.013512376,-0.018216273,-0.038570549,-0.494605843
0.000837394,0.003145855,-0.046060474,-0.479355826
-0.000896705,0.016026561,-0.055896891,-0.490241258
0.008306278,0.023817365,-0.013465302,-0.535973999
-0.012950865,0.014591233,-0.046358618,-0.545231095
0.007849753,0.01855998,-0.00974544,-0.544377151
0.013718099,-0.016753132,-0.002389947,-0.563705478
0.006894099,-0.029937792,-0.013806788,-0.612738934
-0.000919853,-0.040285502,-0.029505303,-0.580312979
-0.008982118,-0.034140957,-0.040112112,-0.590108164
-0.027463359,-0.047418708,-0.039111922,-0.597031714
0.00053344,-0.028401299,-0.005977412,-0.593414853
-0.003453611,-0.044519024,0.028756164,-0.641690155
0.005224692,-0.004608303,0.03027385,-0.644663936
-0.022259869,-0.01886927,0.026349929,-0.626413238
-0.008445951,0.008504452,0.049405502,-0.64761666
-0.015584286,-0.004051898,0.059411823,-0.63795542
0.03645711,0.002533364,0.069883025,-0.632445416
-0.009036275,0.007611139,0.02530096,-0.607183817
0.005113853,-0.007939624,0.038801265,-0.595704725
-0.021002301,0.010608835,0.013102883,-0.56089751
-0.008999024,0.046816382,0.030715668,-0.532185972
0.041534885,0.058116664,0.044303941,-0.526709104
-0.024587038,0.007777364,0.025206773,-0.536609704
0.023662313,0.020837739,0.05041646,-0.491379249
0.015205246,-0.010806501,0.044730676,-0.528105693
0.002301259,-0.020340598,0.027970633,-0.563278368
-0.008804416,0.01262516,0.016820176,-0.497213247
-0.011526662,0.019493651,0.028520231,-0.509035206
-0.007981928,0.032321083,0.046468586,-0.487928224
0.00567115,0.041098716,0.060924236,-0.45689367
0.035267016,0.036987936,0.05420091,-0.483089558
-0.001935925,-0.003392163,0.01503766,-0.553795932
0.00130077,-0.009581193,0.013119849,-0.538815795
0.000795705,-0.006417934,0.028814546,-0.523695549
0.00156037,-0.027798167,0.031249176,-0.496169013
-0.005113083,-0.032748052,0.025144938,-0.488044655
-0.008124955,-0.02304572,0.037880813,-0.491298824
0.00446403,0.007516952,0.027725961,-0.507317546
-0.020584529,0.003675571,0.026924689,-0.500067002
-0.003389515,0.042236628,0.04076107,-0.442135412
0.004589249,0.044071347,0.05511113,-0.436215711
0.022437717,0.0306329,0.050137077,-0.4610735
0.000622649,0.011090821,0.031696946,-0.471040284
0.017976528,0.016889865,0.0416032,-0.456243612
-0.001554796,0.005387059,0.024876269,-0.469263072
-0.008849199,0.005889679,0.027328687,-0.511440531
0.002895639,0.010842644,0.026861015,-0.48156195
0.006421692,0.004093268,0.007781635,-0.492168875
0.006473722,0.014667044,0.003973891,-0.488717119
-0.001052176,0.011423656,-0.015798322,-0.478533005
-0.003896235,0.007931964,-0.007923197,-0.48759845
-0.003853736,0.019450991,-7.18964E-05,-0.486446471
0.016995468,0.005024919,0.009102565,-0.461212929
0.003230334,-0.008307791,-0.006377881,-0.479158897
-0.004543867,-0.018286273,-0.020168066,-0.477007375
0.007622792,-0.002781861,-0.021428827,-0.439156231
-0.018279807,-0.010789457,-0.029378316,-0.45057795
0.003662758,0.011487937,0.008209957,-0.41504357
-0.006748148,0.018354082,-0.026829144,-0.431996651
0.010960545,0.026351827,-0.01928759,-0.401464564
-0.000384805,0.016288904,-0.032689133,-0.434172309
0.003997587,0.007356838,-0.049343045,-0.434766823
0.010528903,-0.01282449,-0.050066304,-0.466027616
0.001249597,-0.020739444,-0.045661043,-0.466258115
0.000897622,-0.035287531,-0.046829762,-0.478983386
-0.00931687,-0.029362204,-0.054521775,-0.449944431
-0.016183741,-0.016090268,-0.054964201,-0.442365888
0.002613949,0.005414198,-0.035035081,-0.431326782
-0.013298491,0.004315271,-0.056366033,-0.45084034
0.006822949,0.007053911,-0.04301443,-0.439040163
0.003955066,-0.005573666,-0.052656219,-0.419900923
0.005320725,-0.009855429,-0.050784833,-0.443009392
0.001515022,0.004132311,-0.085910614,-0.433028884
-0.010559851,-0.028759054,-0.091149977,-0.421060457
-0.005804628,-0.017405796,-0.079323699,-0.385010641
-0.000326697,-0.014042166,-0.069690472,-0.377224671
0.019308465,-0.030754187,-0.087735109,-0.390732461
-0.031376343,-0.046788323,-0.105950254,-0.398622718
0.000793406,-0.000477816,-0.082994729,-0.369764238
-0.002440998,-0.001190345,-0.06685193,-0.371568697
-0.017038717,-0.005543738,-0.08745048,-0.365630616
0.003274329,0.001735683,-0.063446385,-0.352078334
0.014934164,0.002206733,-0.07787259,-0.349259355
8.08773E-05,-0.031444434,-0.101875659,-0.362797506
-0.006794391,-0.0314722,-0.112917636,-0.386933919
-0.009759296,-0.027496648,-0.081368599,-0.392941428
0.003745379,-0.0119109,-0.059668292,-0.384564713
-0.018717003,-0.045461335,-0.063128069,-0.379934247
5.31122E-05,-0.030468673,-0.044950603,-0.358107869
-0.00281884,-0.029255358,-0.031601859,-0.389239342
0.005826452,-0.022607919,-0.024727042,-0.384116431
-0.029805056,-0.046805705,-0.053949559,-0.383439665
-0.003724341,-0.015907329,-0.019985631,-0.332417032
0.001266427,-0.020603805,-0.035032933,-0.330171628
0.003828599,-0.004934027,-0.013211894,-0.32241371
-0.018371334,-0.031802174,-0.000506,-0.33480969
0.001093321,-0.006465463,0.004634434,-0.312085922
-0.008420818,-0.018710659,-0.002052941,-0.34275689
0.016936205,-0.019358746,-0.002638608,-0.331773596
-0.023039548,-0.047256051,0.008739278,-0.368589652
0.006965378,0.000538142,0.035127611,-0.347219999
-0.011151876,0.005513776,0.010065734,-0.350644425
-0.009068905,0.016951253,0.044829476,-0.343522502
-0.0109611,0.025480621,0.060817122,-0.309825629
0.024754645,0.049843577,0.059654338,-0.293562589
0.011941012,0.029144909,0.031979779,-0.289117761
0.000285601,-0.006192167,0.025545304,-0.292454136
-0.000539537,-0.002318897,0.029327432,-0.293122488
0.013401856,-0.020551002,0.014654008,-0.281216249
0.004055976,-0.010865393,-0.008106378,-0.290997403
-0.023396064,0.001613124,-0.005984224,-0.295587788
0.004158871,0.011778288,0.01990375,-0.249169095
-0.018771643,0.002025361,0.027013831,-0.250290456
0.023087465,0.011790519,0.025964892,-0.228541407
0.016534493,0.017017145,0.006556987,-0.254238722
-0.0132309,0.003831437,-0.002026564,-0.275346651
-0.005594055,-0.001034163,0.025935427,-0.250290342
-0.009006485,0.028171759,0.017710852,-0.243956758
0.028314091,0.044096984,0.022616426,-0.21972469
0.003348785,0.00365901,-0.007734837,-0.24503123
-0.0180965,-0.00260969,-0.041462459,-0.251297807
0.023611867,0.020993346,-0.018945065,-0.238841886
0.00691874,0.001449209,-0.022254254,-0.249104016
-0.012123883,-0.020682492,-0.063907457,-0.259373308
-0.002919914,-0.017917139,-0.045653006,-0.25999036
0.005506536,-0.008819095,-0.029021162,-0.245611237
0.004067729,-0.011833721,-0.032408333,-0.244261306
-0.01521296,-0.004632497,-0.084759045,-0.256897031
-0.00935853,-0.009240119,-0.05218282,-0.266243985
0.00617813,0.003797972,-0.091104115,-0.246790924
0.00249191,0.005570784,-0.054853435,-0.24613161
0.011268953,0.017809965,-0.017877924,-0.237734265
-0.019820581,-0.007277617,-0.068133688,-0.230551748
0.00367956,0.008442053,-0.064069222,-0.211277055
0.007950942,0.002725322,-0.069728488,-0.212590004
0.014731092,-0.035604458,-0.058213669,-0.220424221
-0.01381863,-0.045914655,-0.069782331,-0.232377398
-0.004100911,-0.011793348,-0.147966112,-0.220549148
-0.002037171,-0.042426899,-0.091079875,-0.224557378
-0.030378838,-0.03425916,-0.093597111,-0.244892416
0.004420895,0.009831608,-0.104343198,-0.217815484
0.020302677,0.007530078,-0.122362615,-0.213737787
-0.034734463,-0.061055583,-0.181944594,-0.221008255
0.006130568,-0.008957855,-0.206317888,-0.177467736
0.01371193,-0.063368249,-0.223845885,-0.175846026
0.002119365,-0.034651368,-0.316781858,-0.179189682
-0.048282983,0.002696688,-0.330730185,-0.182660353
0.017363264,0.01199286,-0.172875243,-0.128058249
-0.048279825,-0.02112652,-0.195574892,-0.142291115
0.042428811,0.025173599,-0.241990211,-0.078803986
0.039467421,0.002210549,-0.242790162,-0.124297107
-0.038986811,-0.034094442,-0.288489784,-0.161130716
-0.015756115,-0.087110041,-0.202920133,-0.125557005
-0.001979707,-0.018568601,-0.218447973,-0.103247541
0.019465761,-0.021143301,-0.279421391,-0.111387356
0.00316243,-0.081733988,-0.286332206,-0.140409698
-0.092002411,-0.098494939,-0.324615453,-0.149681466
0.052785325,-0.04577183,-0.264892789,-0.040026178
-0.004554407,-0.157664912,-0.215220786,-0.095043574
-0.041124925,-0.164507934,-0.221807304,-0.093822991
-0.013598522,-0.202607052,-0.155205729,-0.078795296
-0.039279301,-0.200837493,-0.126358633,-0.069712465
-0.059107758,-0.051986232,-0.089611567,-0.01566771
-0.011397429,0.001785142,0.009510656,0.057052453
-0.079224042,-0.081512574,-0.033207194,0.071157833
-0.011828963,0.039340328,-0.005554345,0.157823997
0.109571959,0.04493709,0.034720815,0.175277761
-0.005336384,-0.01805203,-0.087585075,0.070082625
-0.094695145,-0.043999601,-0.104535881,0.072627504
0.04162886,-0.012257582,-0.063129574,0.18471632
-0.006232201,-0.041331495,-0.037835833,0.147236275
0.04658284,-0.07022011,-0.074197122,0.145337456
-0.031283955,-0.149082697,-0.146929337,0.108116001
-0.062953125,-0.015341414,-0.105855086,0.133141285
0.012554947,0.036470786,-0.106007483,0.187201207
-0.035120816,0.04939249,-0.188044257,0.185233626
-0.032279747,0.09976188,-0.091595473,0.208101181
0.102457328,0.129509392,0.003398544,0.228594436
-0.011140926,0.06706653,-0.09252939,0.122813723
0.025476651,0.024092176,-0.046670038,0.11422029
0.015248574,-0.052955668,-0.062549772,0.111013782
-0.002532236,-0.039758045,-0.171334906,0.067299223
0.040014466,-0.04995974,-0.129638976,0.076267051
-0.054115279,-0.112261395,-0.144145386,0.038675621
-0.051571193,-0.111434954,-0.119776583,0.09383301
0.028446198,0.00705884,-0.032356342,0.164457086
-0.012733931,-0.063980848,-0.023133661,0.138510972
-0.02228719,-0.077396292,-0.033788642,0.173240073
-0.053288838,-0.045318806,0.000322547,0.195463222
0.066922601,-0.055135491,0.024672581,0.253771418
-0.04259349,-0.191539919,-0.035246136,0.176536476
-0.026149375,-0.087618462,-0.005419507,0.224852862
0.009790296,0.001245184,0.0708147,0.265366151
-0.063105523,-0.002015719,0.051385245,0.256494931
-0.069481827,0.095808231,0.093100892,0.319132011
0.061327968,0.174886975,0.16551534,0.375097055
0.06271427,0.020022448,0.085715795,0.310549003
0.006529394,-0.003528129,0.013236576,0.261358659
0.034718427,0.015450534,0.01247162,0.254295785
0.009596917,-0.049014369,-0.016904883,0.224071383
-0.093536559,-0.022762238,-0.030381912,0.19709078
0.039163694,0.1084432,0.087268631,0.294413144
0.025508056,0.045890594,0.062164001,0.267252371
-0.029746476,0.032206537,0.067774775,0.24208695
0.035849048,0.03301421,0.092841936,0.26339578
0.037668878,0.004169046,0.064779626,0.233041102
-0.023388912,-0.046266694,-0.003358387,0.192900773
0.011823999,0.02720705,0.023421889,0.205985247
-0.028938804,0.005743892,-0.009935318,0.197826884
0.007003884,0.013292821,-0.00381914,0.232588386
-0.012766861,0.009221557,-0.009066473,0.229260776
0.050084832,0.003516841,-0.030332096,0.248962978
-0.009639159,-0.05633294,-0.079088623,0.193315675
-0.021389875,-0.040929343,-0.061916338,0.204082428
0.00293262,-0.014197545,-0.094788447,0.213591478
-0.018471577,-0.021010276,-0.055149033,0.216471797
-0.009764948,0.021575283,-0.051955915,0.245392281
0.005764437,0.045399296,-0.036827731,0.258714469
0.005341924,0.070753689,-0.037054312,0.255246101
-0.003880112,0.06073245,-0.031529923,0.255146571
0.024113983,0.0723993,0.005357023,0.260180055
0.014059065,0.017816183,-0.052438011,0.234664107
0.031118829,0.007148482,-0.089549886,0.220800371
-0.004679315,-0.045503556,-0.121201622,0.179581167
0.007786738,-0.063646867,-0.100812377,0.20017655
-0.030469134,-0.069677053,-0.116116777,0.195500619
0.003391364,-0.073240403,-0.069414449,0.226515129
-0.021533208,-0.075303462,-0.046265132,0.227117048
-0.022822626,-0.046237128,-0.023247877,0.251527805
0.001756552,-0.077676486,-0.050793871,0.276095663
-0.034032484,-0.036861004,-0.044626966,0.264913673
0.001328305,-0.018106978,-0.008856841,0.307237541
0.007533126,-0.014072047,-0.020233184,0.308332803
-0.054261984,-0.016067317,-0.074395756,0.289917491
0.042572033,0.049060979,-0.021084589,0.356601669
-0.015278458,0.03949578,-0.075753544,0.303375198
0.005363236,0.021093187,-0.071953659,0.299527051
0.005537856,-0.007322858,-0.112632251,0.271774009
0.010866312,-0.013393621,-0.078850054,0.270823694
0.033006834,-0.008550004,-0.100431405,0.255745311
-0.033681051,-0.0490745,-0.149343906,0.2276068
-0.02305281,0.000839745,-0.139509353,0.249399698
-0.000532907,0.050433236,-0.164198406,0.26257474
0.01570993,0.052450189,-0.170092892,0.277273002
-0.007517662,-0.013628361,-0.162327432,0.274452588
0.016233194,0.001812758,-0.19827306,0.276480824
0.026540681,-0.012682795,-0.213290965,0.228611815
0.001484047,-0.049271514,-0.249905928,0.204964105
-0.05036862,-0.097385007,-0.189671265,0.19457721
0.007923456,-0.047967204,-0.136859827,0.257901644
0.001737641,-0.067987582,-0.104862216,0.247743132
-0.010048038,-0.081203796,-0.098890619,0.255639405
-0.046629446,-0.106471114,-0.092364737,0.262939041
-0.000950817,-0.020521616,-0.014101006,0.327409153
-0.012096922,-0.030285836,0.007493227,0.332588962
-0.011478573,-0.034094582,0.006526018,0.351249051
-0.035315356,-0.046462507,-0.001962837,0.364911819
0.039320053,-0.058889013,0.101718899,0.399180801
-0.010715038,-0.104636459,0.04177247,0.347684134
-0.015905668,-0.070446031,0.062067829,0.368072679
-0.023846498,-0.098003654,0.101026122,0.381895182
-0.047741863,-0.072941867,0.104347882,0.407146028
-0.006427392,-0.035274286,0.116650387,0.464995175
0.02347539,0.032871816,0.136121991,0.47375021
-0.043463291,0.011839244,0.129067617,0.450703948
0.001215289,0.095223602,0.20085315,0.497896456
-0.010074281,0.101717551,0.209322588,0.510591466
0.06171871,0.108269676,0.211029617,0.520490093
0.002442817,0.078185252,0.12516723,0.460482698
0.039921068,0.096385851,0.134438988,0.462554206
0.007709238,0.043400653,0.131864981,0.426666508
-0.003522156,0.015723986,0.126685929,0.418739901
0.031634285,0.087612522,0.109939545,0.422714133
0.020643416,0.035351861,0.090776193,0.398828905
-0.013064131,0.024288765,0.085552097,0.383990283
-0.019967428,0.060405521,0.103573296,0.396728519
0.06836638,0.059848212,0.07980847,0.411596462
-0.020626376,-0.043957525,0.032471472,0.348312413
0.00958032,-0.010286938,0.045386562,0.376084179
0.023052626,-0.003446242,0.045679691,0.360995474
-0.020524738,0.001823373,0.039284901,0.336237218
-0.035439358,0.032032839,0.049692018,0.35749942
0.013044212,0.059104945,0.082387121,0.398605919
0.016421016,0.021917055,0.090722715,0.385604324
0.028322241,0.017210614,0.073351199,0.365905037
0.009684728,0.026235434,0.050410813,0.344969316
-0.008367252,0.019080891,0.074033361,0.343181346
-0.024143678,0.007179604,0.078601687,0.353231477
0.011714575,0.043794215,0.119999938,0.371481104
0.037347061,0.047498961,0.09499504,0.363135199
0.002530186,0.015108968,0.081431918,0.332449761
-0.02026854,-0.031153473,0.057154532,0.331684638
0.012470933,0.010144449,0.076443753,0.352638287
0.015419321,-0.01003777,0.036709614,0.351255738
0.004957068,-0.015583642,0.031588698,0.336678585
-0.043732255,-0.003882874,0.015155955,0.315463566
0.021029382,0.02973176,0.088824786,0.36370695
-0.007711286,0.005958123,0.066057077,0.350703594
0.009873449,0.035049214,0.068623728,0.357395448
0.016657837,0.024225266,0.04185067,0.349783235
-0.010117621,0.012949285,0.02369452,0.340223678
-0.002744255,0.056374183,0.05977433,0.346035579
0.021379806,0.055319511,0.043365182,0.325120267
-0.0009505,0.051194278,0.03728661,0.310182399
0.005381855,0.038854455,0.051720558,0.323993043
0.033307277,0.057256539,0.071828668,0.301823451
-0.003798927,0.002202062,0.040502734,0.281551374
0.017254573,0.00502167,0.030467174,0.26122313
-0.013290323,-0.039496109,0.024630808,0.23738593
0.02378394,-0.015907381,0.035403269,0.217762055
-0.0217472,-0.051166995,0.010608277,0.178551487
-0.000979319,0.000516782,0.03585256,0.243333413
-0.027263206,-0.000242227,0.033345444,0.240909605
0.010298404,0.021876344,0.066701958,0.2818188
-0.011475674,-0.00532167,0.057799566,0.259300984
0.029936576,0.004655691,0.045219704,0.251797578
-0.001738327,0.000681304,0.002481227,0.222969855
-0.005144635,-0.016733772,0.002836975,0.210410455
-0.01689961,0.003712096,0.016357454,0.210411621
-0.001498313,0.034095155,0.036366438,0.18755551
0.025962189,0.061083433,0.00678639,0.203966478
-0.019153403,0.037102586,-0.016871727,0.165012166
